UnixTimeStamp,TimeStamp,X,Y,Z
1215698049163,2008-07-10 13:54:09,277,239,263
1215698050163,2008-07-10 13:54:10,275,239,263
1215698051163,2008-07-10 13:54:11,276,239,263
1215698052194,2008-07-10 13:54:12,276,239,264
1215698053194,2008-07-10 13:54:13,276,239,263
1215698054209,2008-07-10 13:54:14,276,238,264
1215698055225,2008-07-10 13:54:15,276,239,263
1215698056225,2008-07-10 13:54:16,275,238,263
1215698057241,2008-07-10 13:54:17,276,238,264
1215698058241,2008-07-10 13:54:18,275,238,263
1215698059241,2008-07-10 13:54:19,275,239,264
1215698060241,2008-07-10 13:54:20,275,239,263
1215698061256,2008-07-10 13:54:21,276,238,263
1215698062256,2008-07-10 13:54:22,275,238,264
1215698063257,2008-07-10 13:54:23,276,238,264
1215698064259,2008-07-10 13:54:24,276,239,263
1215698065272,2008-07-10 13:54:25,278,239,264
1215698066272,2008-07-10 13:54:26,278,239,264
1215698067272,2008-07-10 13:54:27,277,239,263
1215698068272,2008-07-10 13:54:28,276,239,263
1215698069273,2008-07-10 13:54:29,276,239,263
1215698070284,2008-07-10 13:54:30,276,239,264
1215698071288,2008-07-10 13:54:31,275,237,264
1215698072288,2008-07-10 13:54:32,275,238,264
1215698073288,2008-07-10 13:54:33,275,238,264
1215698074288,2008-07-10 13:54:34,276,237,264
1215698075289,2008-07-10 13:54:35,275,237,264
1215698076289,2008-07-10 13:54:36,275,238,264
1215698077303,2008-07-10 13:54:37,275,237,264
1215698078303,2008-07-10 13:54:38,276,238,264
1215698079303,2008-07-10 13:54:39,276,238,264
1215698080304,2008-07-10 13:54:40,275,237,264
1215698081319,2008-07-10 13:54:41,275,238,264
1215698082319,2008-07-10 13:54:42,276,238,264
1215698083319,2008-07-10 13:54:43,276,237,264
1215698084319,2008-07-10 13:54:44,275,237,264
1215698085319,2008-07-10 13:54:45,275,239,263
1215698086319,2008-07-10 13:54:46,276,244,260
1215698087319,2008-07-10 13:54:47,275,238,264
1215698088320,2008-07-10 13:54:48,275,238,264
1215698089334,2008-07-10 13:54:49,275,239,264
1215698090335,2008-07-10 13:54:50,275,239,263
1215698091350,2008-07-10 13:54:51,276,239,263
1215698092351,2008-07-10 13:54:52,276,239,263
1215698093351,2008-07-10 13:54:53,276,240,263
1215698094366,2008-07-10 13:54:54,275,239,263
1215698095366,2008-07-10 13:54:55,276,240,263
1215698096367,2008-07-10 13:54:56,276,239,263
1215698097381,2008-07-10 13:54:57,275,239,263
1215698098382,2008-07-10 13:54:58,275,240,263
1215698099382,2008-07-10 13:54:59,276,240,263
1215698100382,2008-07-10 13:55:00,276,239,263
1215698101397,2008-07-10 13:55:01,276,239,263
1215698102401,2008-07-10 13:55:02,275,240,263
1215698103414,2008-07-10 13:55:03,276,240,263
1215698104417,2008-07-10 13:55:04,276,239,263
1215698105428,2008-07-10 13:55:05,276,240,263
1215698106429,2008-07-10 13:55:06,275,240,263
1215698107444,2008-07-10 13:55:07,276,240,263
1215698108445,2008-07-10 13:55:08,276,240,263
1215698109459,2008-07-10 13:55:09,276,240,263
1215698110459,2008-07-10 13:55:10,276,240,263
1215698111459,2008-07-10 13:55:11,276,240,263
1215698112460,2008-07-10 13:55:12,276,240,263
1215698113462,2008-07-10 13:55:13,276,240,263
1215698114476,2008-07-10 13:55:14,276,240,262
1215698115478,2008-07-10 13:55:15,276,240,263
1215698116491,2008-07-10 13:55:16,277,239,263
1215698117492,2008-07-10 13:55:17,276,240,263
1215698118507,2008-07-10 13:55:18,275,239,263
1215698119507,2008-07-10 13:55:19,275,240,263
1215698120507,2008-07-10 13:55:20,275,241,262
1215698121522,2008-07-10 13:55:21,276,241,262
1215698122522,2008-07-10 13:55:22,276,241,262
1215698123523,2008-07-10 13:55:23,276,241,262
1215698124523,2008-07-10 13:55:24,276,241,262
1215698125527,2008-07-10 13:55:25,276,240,262
1215698126539,2008-07-10 13:55:26,276,241,262
1215698127553,2008-07-10 13:55:27,276,241,262
1215698128554,2008-07-10 13:55:28,276,241,262
1215698129554,2008-07-10 13:55:29,276,241,262
1215698130554,2008-07-10 13:55:30,277,240,262
1215698131554,2008-07-10 13:55:31,276,240,262
1215698132554,2008-07-10 13:55:32,276,241,262
1215698133569,2008-07-10 13:55:33,276,240,262
1215698134569,2008-07-10 13:55:34,276,240,262
1215698135570,2008-07-10 13:55:35,276,241,262
1215698136570,2008-07-10 13:55:36,276,240,263
1215698137570,2008-07-10 13:55:37,276,240,262
1215698138585,2008-07-10 13:55:38,276,240,262
1215698139585,2008-07-10 13:55:39,276,241,262
1215698140585,2008-07-10 13:55:40,276,240,262
1215698141585,2008-07-10 13:55:41,276,240,262
1215698142600,2008-07-10 13:55:42,276,241,262
1215698143601,2008-07-10 13:55:43,276,241,262
1215698144601,2008-07-10 13:55:44,276,240,262
1215698145601,2008-07-10 13:55:45,276,240,262
1215698146601,2008-07-10 13:55:46,276,240,262
1215698147631,2008-07-10 13:55:47,276,240,262
1215698148632,2008-07-10 13:55:48,276,240,262
1215698149648,2008-07-10 13:55:49,276,240,262
1215698150648,2008-07-10 13:55:50,275,241,262
1215698151648,2008-07-10 13:55:51,276,240,263
1215698152664,2008-07-10 13:55:52,276,240,262
1215698153664,2008-07-10 13:55:53,276,240,262
1215698154665,2008-07-10 13:55:54,276,240,262
1215698155679,2008-07-10 13:55:55,276,240,262
1215698156679,2008-07-10 13:55:56,276,240,262
1215698157686,2008-07-10 13:55:57,276,240,262
1215698158695,2008-07-10 13:55:58,275,240,262
1215698159696,2008-07-10 13:55:59,276,241,262
1215698160710,2008-07-10 13:56:00,276,240,262
1215698161710,2008-07-10 13:56:01,276,241,262
1215698162710,2008-07-10 13:56:02,276,240,262
1215698163710,2008-07-10 13:56:03,276,240,262
1215698164710,2008-07-10 13:56:04,276,240,262
1215698165710,2008-07-10 13:56:05,276,240,262
1215698166714,2008-07-10 13:56:06,275,240,262
1215698167727,2008-07-10 13:56:07,276,240,262
1215698168727,2008-07-10 13:56:08,276,240,262
1215698169727,2008-07-10 13:56:09,276,240,262
1215698170742,2008-07-10 13:56:10,275,240,262
1215698171743,2008-07-10 13:56:11,275,240,263
1215698172773,2008-07-10 13:56:12,275,240,262
1215698173773,2008-07-10 13:56:13,275,240,262
1215698174786,2008-07-10 13:56:14,275,240,262
1215698175789,2008-07-10 13:56:15,275,240,262
1215698176792,2008-07-10 13:56:16,275,241,262
1215698177805,2008-07-10 13:56:17,275,240,262
1215698178820,2008-07-10 13:56:18,276,240,262
1215698179820,2008-07-10 13:56:19,275,240,262
1215698180835,2008-07-10 13:56:20,275,240,262
1215698181836,2008-07-10 13:56:21,277,238,264
1215698182851,2008-07-10 13:56:22,274,232,268
1215698183852,2008-07-10 13:56:23,272,231,269
1215698184852,2008-07-10 13:56:24,273,232,268
1215698185852,2008-07-10 13:56:25,273,232,269
1215698186867,2008-07-10 13:56:26,307,244,288
1215698187868,2008-07-10 13:56:27,322,259,297
1215698188880,2008-07-10 13:56:28,322,255,306
1215698189883,2008-07-10 13:56:29,324,257,297
1215698190883,2008-07-10 13:56:30,322,254,298
1215698191898,2008-07-10 13:56:31,322,253,300
1215698192903,2008-07-10 13:56:32,322,253,300
1215698193915,2008-07-10 13:56:33,322,252,302
1215698194929,2008-07-10 13:56:34,322,252,301
1215698195930,2008-07-10 13:56:35,322,253,301
1215698196933,2008-07-10 13:56:36,322,253,302
1215698197946,2008-07-10 13:56:37,322,253,302
1215698198946,2008-07-10 13:56:38,322,253,302
1215698199946,2008-07-10 13:56:39,322,253,302
1215698200960,2008-07-10 13:56:40,322,253,302
1215698201960,2008-07-10 13:56:41,322,253,302
1215698202961,2008-07-10 13:56:42,322,253,302
1215698203961,2008-07-10 13:56:43,322,253,302
1215698204976,2008-07-10 13:56:44,322,253,301
1215698205977,2008-07-10 13:56:45,322,253,302
1215698206992,2008-07-10 13:56:46,322,253,302
1215698207992,2008-07-10 13:56:47,322,253,302
1215698208993,2008-07-10 13:56:48,322,253,302
1215698209993,2008-07-10 13:56:49,322,253,302
1215698210994,2008-07-10 13:56:50,323,254,304
1215698212008,2008-07-10 13:56:52,321,254,301
1215698213023,2008-07-10 13:56:53,321,252,300
1215698214024,2008-07-10 13:56:54,322,252,302
1215698215039,2008-07-10 13:56:55,322,253,302
1215698216040,2008-07-10 13:56:56,322,253,303
1215698217040,2008-07-10 13:56:57,322,253,302
1215698218040,2008-07-10 13:56:58,322,253,302
1215698219041,2008-07-10 13:56:59,322,253,302
1215698220055,2008-07-10 13:57:00,322,252,302
1215698221055,2008-07-10 13:57:01,322,253,302
1215698222055,2008-07-10 13:57:02,322,253,302
1215698223055,2008-07-10 13:57:03,322,253,302
1215698224055,2008-07-10 13:57:04,323,252,302
1215698225070,2008-07-10 13:57:05,322,253,302
1215698226078,2008-07-10 13:57:06,322,253,301
1215698227086,2008-07-10 13:57:07,322,253,302
1215698228090,2008-07-10 13:57:08,322,253,302
1215698229101,2008-07-10 13:57:09,322,253,302
1215698230101,2008-07-10 13:57:10,322,253,302
1215698231113,2008-07-10 13:57:11,322,253,302
1215698232133,2008-07-10 13:57:12,322,253,303
1215698233141,2008-07-10 13:57:13,322,253,302
1215698234149,2008-07-10 13:57:14,322,253,302
1215698235149,2008-07-10 13:57:15,322,253,302
1215698236164,2008-07-10 13:57:16,322,253,301
1215698237180,2008-07-10 13:57:17,322,253,303
1215698238196,2008-07-10 13:57:18,322,253,302
1215698239196,2008-07-10 13:57:19,322,253,302
1215698240196,2008-07-10 13:57:20,323,253,303
1215698241196,2008-07-10 13:57:21,322,254,302
1215698242196,2008-07-10 13:57:22,322,253,302
1215698243196,2008-07-10 13:57:23,322,253,302
1215698244196,2008-07-10 13:57:24,322,253,302
1215698245196,2008-07-10 13:57:25,322,253,302
1215698246196,2008-07-10 13:57:26,322,253,302
1215698247196,2008-07-10 13:57:27,322,253,303
1215698248227,2008-07-10 13:57:28,323,254,303
1215698249243,2008-07-10 13:57:29,323,254,303
1215698250269,2008-07-10 13:57:30,323,254,303
1215698251274,2008-07-10 13:57:31,323,253,304
1215698252282,2008-07-10 13:57:32,322,254,302
1215698253305,2008-07-10 13:57:33,322,254,302
1215698254305,2008-07-10 13:57:34,322,253,303
1215698255305,2008-07-10 13:57:35,322,253,302
1215698256308,2008-07-10 13:57:36,322,253,302
1215698257336,2008-07-10 13:57:37,322,253,303
1215698258341,2008-07-10 13:57:38,322,254,303
1215698259353,2008-07-10 13:57:39,322,253,303
1215698260355,2008-07-10 13:57:40,323,253,303
1215698261368,2008-07-10 13:57:41,322,253,303
1215698262368,2008-07-10 13:57:42,322,253,303
1215698263368,2008-07-10 13:57:43,322,253,303
1215698264368,2008-07-10 13:57:44,322,253,303
1215698265368,2008-07-10 13:57:45,323,253,303
1215698266397,2008-07-10 13:57:46,323,253,303
1215698267415,2008-07-10 13:57:47,322,253,303
1215698268415,2008-07-10 13:57:48,323,254,303
1215698269430,2008-07-10 13:57:49,323,254,304
1215698270432,2008-07-10 13:57:50,323,253,303
1215698271447,2008-07-10 13:57:51,323,253,304
1215698272447,2008-07-10 13:57:52,323,253,304
1215698273461,2008-07-10 13:57:53,323,253,303
1215698274462,2008-07-10 13:57:54,323,253,303
1215698275477,2008-07-10 13:57:55,322,253,303
1215698276477,2008-07-10 13:57:56,323,253,303
1215698277478,2008-07-10 13:57:57,323,253,303
1215698278519,2008-07-10 13:57:58,323,253,304
1215698279545,2008-07-10 13:57:59,323,253,304
1215698280555,2008-07-10 13:58:00,323,254,303
1215698281555,2008-07-10 13:58:01,322,253,303
1215698282555,2008-07-10 13:58:02,322,253,303
1215698283555,2008-07-10 13:58:03,322,253,303
1215698284571,2008-07-10 13:58:04,322,254,303
1215698285572,2008-07-10 13:58:05,322,253,303
1215698286572,2008-07-10 13:58:06,322,253,303
1215698287587,2008-07-10 13:58:07,322,252,301
1215698288633,2008-07-10 13:58:08,322,253,302
1215698289633,2008-07-10 13:58:09,322,253,302
1215698290665,2008-07-10 13:58:10,322,253,302
1215698291680,2008-07-10 13:58:11,322,253,302
1215698292681,2008-07-10 13:58:12,322,253,302
1215698293681,2008-07-10 13:58:13,322,254,302
1215698294681,2008-07-10 13:58:14,322,253,302
1215698295681,2008-07-10 13:58:15,322,253,302
1215698296697,2008-07-10 13:58:16,322,253,302
1215698297697,2008-07-10 13:58:17,322,253,302
1215698298711,2008-07-10 13:58:18,322,254,302
1215698299728,2008-07-10 13:58:19,322,253,302
1215698300744,2008-07-10 13:58:20,323,253,302
1215698301774,2008-07-10 13:58:21,322,253,302
1215698302774,2008-07-10 13:58:22,322,253,302
1215698303774,2008-07-10 13:58:23,322,253,302
1215698304774,2008-07-10 13:58:24,322,254,302
1215698305775,2008-07-10 13:58:25,322,253,302
1215698306790,2008-07-10 13:58:26,322,253,302
1215698307806,2008-07-10 13:58:27,322,253,302
1215698308806,2008-07-10 13:58:28,323,253,302
1215698309806,2008-07-10 13:58:29,322,254,302
1215698310808,2008-07-10 13:58:30,323,254,302
1215698311822,2008-07-10 13:58:31,322,254,302
1215698312852,2008-07-10 13:58:32,323,254,303
1215698313853,2008-07-10 13:58:33,323,253,303
1215698314868,2008-07-10 13:58:34,322,253,302
1215698315868,2008-07-10 13:58:35,322,253,302
1215698316869,2008-07-10 13:58:36,322,253,303
1215698317869,2008-07-10 13:58:37,322,253,302
1215698318884,2008-07-10 13:58:38,322,253,302
1215698319884,2008-07-10 13:58:39,322,254,302
1215698320900,2008-07-10 13:58:40,323,253,302
1215698321916,2008-07-10 13:58:41,323,254,303
1215698322931,2008-07-10 13:58:42,323,254,303
1215698323931,2008-07-10 13:58:43,322,253,303
1215698324947,2008-07-10 13:58:44,323,253,303
1215698325977,2008-07-10 13:58:45,323,255,302
1215698326978,2008-07-10 13:58:46,323,254,303
1215698327991,2008-07-10 13:58:47,322,253,302
1215698328994,2008-07-10 13:58:48,323,253,303
1215698330133,2008-07-10 13:58:50,322,252,303
1215698331197,2008-07-10 13:58:51,324,259,310
1215698332213,2008-07-10 13:58:52,326,267,313
1215698333228,2008-07-10 13:58:53,325,263,307
1215698334254,2008-07-10 13:58:54,324,258,303
1215698335275,2008-07-10 13:58:55,323,270,311
1215698336275,2008-07-10 13:58:56,324,287,311
1215698337275,2008-07-10 13:58:57,313,253,291
1215698338275,2008-07-10 13:58:58,295,237,273
1215698339275,2008-07-10 13:58:59,287,234,269
1215698340275,2008-07-10 13:59:00,277,233,267
1215698341283,2008-07-10 13:59:01,246,237,272
1215698342306,2008-07-10 13:59:02,262,235,268
1215698343307,2008-07-10 13:59:03,278,235,263
1215698344337,2008-07-10 13:59:04,243,248,268
1215698345337,2008-07-10 13:59:05,241,241,272
1215698346337,2008-07-10 13:59:06,244,240,269
1215698347337,2008-07-10 13:59:07,242,243,269
1215698348337,2008-07-10 13:59:08,241,248,267
1215698349338,2008-07-10 13:59:09,235,244,273
1215698350354,2008-07-10 13:59:10,239,243,272
1215698351384,2008-07-10 13:59:11,242,244,267
1215698352386,2008-07-10 13:59:12,240,242,272
1215698353400,2008-07-10 13:59:13,245,242,268
1215698354400,2008-07-10 13:59:14,241,246,269
1215698355416,2008-07-10 13:59:15,241,239,272
1215698356416,2008-07-10 13:59:16,244,240,270
1215698357417,2008-07-10 13:59:17,245,240,268
1215698358431,2008-07-10 13:59:18,244,236,273
1215698359447,2008-07-10 13:59:19,244,239,271
1215698360448,2008-07-10 13:59:20,242,238,272
1215698361478,2008-07-10 13:59:21,244,239,270
1215698362478,2008-07-10 13:59:22,244,244,266
1215698363495,2008-07-10 13:59:23,248,253,261
1215698364510,2008-07-10 13:59:24,245,250,263
1215698365510,2008-07-10 13:59:25,244,250,264
1215698366525,2008-07-10 13:59:26,243,239,272
1215698367526,2008-07-10 13:59:27,243,235,274
1215698368540,2008-07-10 13:59:28,245,236,272
1215698369542,2008-07-10 13:59:29,247,234,272
1215698370556,2008-07-10 13:59:30,249,235,270
1215698371557,2008-07-10 13:59:31,252,246,262
1215698372567,2008-07-10 13:59:32,253,247,261
1215698373572,2008-07-10 13:59:33,261,248,260
1215698374585,2008-07-10 13:59:34,263,252,256
1215698375635,2008-07-10 13:59:35,259,245,262
1215698376636,2008-07-10 13:59:36,255,225,278
1215698377650,2008-07-10 13:59:37,254,223,283
1215698378651,2008-07-10 13:59:38,252,224,282
1215698379682,2008-07-10 13:59:39,253,224,281
1215698380691,2008-07-10 13:59:40,253,225,280
1215698381697,2008-07-10 13:59:41,248,235,272
1215698382698,2008-07-10 13:59:42,250,242,266
1215698383712,2008-07-10 13:59:43,248,229,277
1215698384712,2008-07-10 13:59:44,248,229,277
1215698385713,2008-07-10 13:59:45,249,227,281
1215698386729,2008-07-10 13:59:46,242,219,315
1215698387729,2008-07-10 13:59:47,244,226,299
1215698388729,2008-07-10 13:59:48,248,235,293
1215698389746,2008-07-10 13:59:49,244,235,322
1215698390760,2008-07-10 13:59:50,244,225,334
1215698391760,2008-07-10 13:59:51,246,232,301
1215698392776,2008-07-10 13:59:52,242,236,333
1215698393791,2008-07-10 13:59:53,236,237,339
1215698394791,2008-07-10 13:59:54,226,247,333
1215698395807,2008-07-10 13:59:55,236,237,324
1215698396807,2008-07-10 13:59:56,239,231,305
1215698397823,2008-07-10 13:59:57,235,238,337
1215698398837,2008-07-10 13:59:58,239,236,283
1215698399857,2008-07-10 13:59:59,241,237,275
1215698400869,2008-07-10 14:00:00,238,245,271
1215698401870,2008-07-10 14:00:01,237,242,273
1215698402885,2008-07-10 14:00:02,240,239,274
1215698403885,2008-07-10 14:00:03,240,234,277
1215698404900,2008-07-10 14:00:04,242,233,278
1215698405903,2008-07-10 14:00:05,242,237,274
1215698406917,2008-07-10 14:00:06,243,236,273
1215698407932,2008-07-10 14:00:07,243,240,270
1215698408948,2008-07-10 14:00:08,240,246,269
1215698409963,2008-07-10 14:00:09,243,240,270
1215698410979,2008-07-10 14:00:10,244,245,268
1215698411995,2008-07-10 14:00:11,246,244,265
1215698412995,2008-07-10 14:00:12,245,233,275
1215698414010,2008-07-10 14:00:14,242,225,290
1215698415026,2008-07-10 14:00:15,239,226,292
1215698416042,2008-07-10 14:00:16,241,237,276
1215698417042,2008-07-10 14:00:17,241,235,275
1215698418042,2008-07-10 14:00:18,243,233,277
1215698419042,2008-07-10 14:00:19,237,234,289
1215698420057,2008-07-10 14:00:20,234,231,290
1215698421057,2008-07-10 14:00:21,239,237,276
1215698422073,2008-07-10 14:00:22,235,241,279
1215698423073,2008-07-10 14:00:23,235,234,277
1215698424167,2008-07-10 14:00:24,237,246,275
1215698425183,2008-07-10 14:00:25,236,234,308
1215698426213,2008-07-10 14:00:26,235,238,340
1215698427230,2008-07-10 14:00:27,233,231,306
1215698428230,2008-07-10 14:00:28,235,241,305
1215698429245,2008-07-10 14:00:29,233,233,324
1215698430260,2008-07-10 14:00:30,232,230,309
1215698431260,2008-07-10 14:00:31,231,232,295
1215698432276,2008-07-10 14:00:32,234,237,284
1215698433294,2008-07-10 14:00:33,234,238,309
1215698434308,2008-07-10 14:00:34,233,242,296
1215698435323,2008-07-10 14:00:35,234,235,309
1215698436338,2008-07-10 14:00:36,241,248,280
1215698437354,2008-07-10 14:00:37,237,236,313
1215698438355,2008-07-10 14:00:38,239,234,282
1215698439370,2008-07-10 14:00:39,243,244,268
1215698440370,2008-07-10 14:00:40,244,245,267
1215698441401,2008-07-10 14:00:41,246,244,266
1215698442419,2008-07-10 14:00:42,243,243,269
1215698443449,2008-07-10 14:00:43,242,243,269
1215698444449,2008-07-10 14:00:44,238,241,272
1215698445463,2008-07-10 14:00:45,241,246,269
1215698446463,2008-07-10 14:00:46,237,244,272
1215698447463,2008-07-10 14:00:47,236,243,274
1215698448463,2008-07-10 14:00:48,239,245,269
1215698449480,2008-07-10 14:00:49,237,244,272
1215698450495,2008-07-10 14:00:50,239,245,269
1215698451496,2008-07-10 14:00:51,238,244,272
1215698452526,2008-07-10 14:00:52,239,244,271
1215698453526,2008-07-10 14:00:53,239,243,272
1215698454527,2008-07-10 14:00:54,241,249,266
1215698455527,2008-07-10 14:00:55,242,246,268
1215698456542,2008-07-10 14:00:56,245,244,266
1215698457543,2008-07-10 14:00:57,243,247,266
1215698458543,2008-07-10 14:00:58,239,240,299
1215698459543,2008-07-10 14:00:59,243,240,283
1215698460543,2008-07-10 14:01:00,241,242,285
1215698461573,2008-07-10 14:01:01,244,242,269
1215698462584,2008-07-10 14:01:02,244,243,268
1215698463589,2008-07-10 14:01:03,247,241,266
1215698464590,2008-07-10 14:01:04,246,241,269
1215698465604,2008-07-10 14:01:05,245,235,273
1215698466605,2008-07-10 14:01:06,245,233,276
1215698467605,2008-07-10 14:01:07,245,233,275
1215698468668,2008-07-10 14:01:08,254,248,272
1215698469699,2008-07-10 14:01:09,263,265,270
1215698470714,2008-07-10 14:01:10,269,240,263
1215698471717,2008-07-10 14:01:11,282,238,265
1215698472746,2008-07-10 14:01:12,280,237,265
1215698473748,2008-07-10 14:01:13,280,237,265
1215698474761,2008-07-10 14:01:14,281,239,264
1215698475761,2008-07-10 14:01:15,281,235,267
1215698476761,2008-07-10 14:01:16,282,236,267
1215698477761,2008-07-10 14:01:17,284,238,266
1215698478761,2008-07-10 14:01:18,284,238,265
1215698479777,2008-07-10 14:01:19,283,236,267
1215698480793,2008-07-10 14:01:20,282,236,266
1215698481808,2008-07-10 14:01:21,282,237,266
1215698482824,2008-07-10 14:01:22,282,236,266
1215698483824,2008-07-10 14:01:23,282,236,267
1215698484824,2008-07-10 14:01:24,282,236,266
1215698485824,2008-07-10 14:01:25,282,236,266
1215698486839,2008-07-10 14:01:26,281,236,266
1215698487839,2008-07-10 14:01:27,282,236,267
1215698488839,2008-07-10 14:01:28,282,236,267
1215698489855,2008-07-10 14:01:29,281,237,266
1215698490856,2008-07-10 14:01:30,281,236,266
1215698491886,2008-07-10 14:01:31,281,237,266
1215698492890,2008-07-10 14:01:32,282,236,266
1215698493918,2008-07-10 14:01:33,281,236,266
1215698494918,2008-07-10 14:01:34,281,236,266
1215698495918,2008-07-10 14:01:35,281,236,266
1215698496918,2008-07-10 14:01:36,281,236,266
1215698497919,2008-07-10 14:01:37,281,236,266
1215698498933,2008-07-10 14:01:38,281,236,266
1215698499933,2008-07-10 14:01:39,281,236,266
1215698500933,2008-07-10 14:01:40,281,236,266
1215698501934,2008-07-10 14:01:41,281,236,266
1215698502949,2008-07-10 14:01:42,281,236,266
1215698503952,2008-07-10 14:01:43,281,236,266
1215698504952,2008-07-10 14:01:44,281,236,266
1215698505965,2008-07-10 14:01:45,281,236,266
1215698506965,2008-07-10 14:01:46,281,236,266
1215698507965,2008-07-10 14:01:47,281,236,266
1215698508965,2008-07-10 14:01:48,281,236,266
1215698509965,2008-07-10 14:01:49,281,236,266
1215698510980,2008-07-10 14:01:50,281,237,266
1215698511981,2008-07-10 14:01:51,282,236,267
1215698512982,2008-07-10 14:01:52,282,236,266
1215698513997,2008-07-10 14:01:53,282,236,266
1215698515011,2008-07-10 14:01:55,282,236,267
1215698516012,2008-07-10 14:01:56,282,237,267
1215698517012,2008-07-10 14:01:57,282,237,266
1215698518027,2008-07-10 14:01:58,282,236,266
1215698519027,2008-07-10 14:01:59,282,236,267
1215698520028,2008-07-10 14:02:00,282,236,267
1215698521028,2008-07-10 14:02:01,282,236,267
1215698522030,2008-07-10 14:02:02,281,237,266
1215698523043,2008-07-10 14:02:03,281,237,266
1215698524044,2008-07-10 14:02:04,281,237,266
1215698525044,2008-07-10 14:02:05,281,237,266
1215698526059,2008-07-10 14:02:06,281,237,266
1215698527074,2008-07-10 14:02:07,281,237,266
1215698528075,2008-07-10 14:02:08,281,237,266
1215698529075,2008-07-10 14:02:09,281,237,266
1215698530075,2008-07-10 14:02:10,281,237,266
1215698531122,2008-07-10 14:02:11,281,237,266
1215698532137,2008-07-10 14:02:12,281,237,266
1215698533137,2008-07-10 14:02:13,281,237,266
1215698534137,2008-07-10 14:02:14,281,237,265
1215698535137,2008-07-10 14:02:15,281,237,265
1215698536200,2008-07-10 14:02:16,281,237,266
1215698537231,2008-07-10 14:02:17,281,237,266
1215698538247,2008-07-10 14:02:18,281,237,266
1215698539247,2008-07-10 14:02:19,281,237,266
1215698540247,2008-07-10 14:02:20,281,237,266
1215698541262,2008-07-10 14:02:21,281,237,266
1215698542262,2008-07-10 14:02:22,281,237,266
1215698543262,2008-07-10 14:02:23,281,237,266
1215698544262,2008-07-10 14:02:24,281,237,266
1215698545262,2008-07-10 14:02:25,280,237,266
1215698546262,2008-07-10 14:02:26,280,236,266
1215698547262,2008-07-10 14:02:27,281,237,266
1215698548278,2008-07-10 14:02:28,280,237,266
1215698549294,2008-07-10 14:02:29,280,237,266
1215698550310,2008-07-10 14:02:30,280,236,266
1215698551325,2008-07-10 14:02:31,281,237,266
1215698552340,2008-07-10 14:02:32,280,237,266
1215698553340,2008-07-10 14:02:33,281,237,265
1215698554341,2008-07-10 14:02:34,280,236,266
1215698555341,2008-07-10 14:02:35,280,236,266
1215698556356,2008-07-10 14:02:36,280,237,266
1215698557387,2008-07-10 14:02:37,280,237,266
1215698558387,2008-07-10 14:02:38,280,237,266
1215698559404,2008-07-10 14:02:39,280,237,266
1215698560419,2008-07-10 14:02:40,280,236,266
1215698561450,2008-07-10 14:02:41,280,236,266
1215698562451,2008-07-10 14:02:42,280,237,266
1215698563465,2008-07-10 14:02:43,280,237,266
1215698564481,2008-07-10 14:02:44,280,236,266
1215698565482,2008-07-10 14:02:45,280,237,266
1215698566482,2008-07-10 14:02:46,280,237,266
1215698567497,2008-07-10 14:02:47,280,237,266
1215698568498,2008-07-10 14:02:48,280,237,265
1215698569498,2008-07-10 14:02:49,280,237,266
1215698570498,2008-07-10 14:02:50,280,237,266
1215698571498,2008-07-10 14:02:51,280,237,266
1215698572529,2008-07-10 14:02:52,279,236,266
1215698573529,2008-07-10 14:02:53,279,237,266
1215698574529,2008-07-10 14:02:54,280,237,266
1215698575545,2008-07-10 14:02:55,279,236,266
1215698576560,2008-07-10 14:02:56,279,237,265
1215698577590,2008-07-10 14:02:57,280,236,266
1215698578591,2008-07-10 14:02:58,280,236,266
1215698579623,2008-07-10 14:02:59,279,236,266
1215698580638,2008-07-10 14:03:00,279,237,266
1215698581638,2008-07-10 14:03:01,280,237,266
1215698582654,2008-07-10 14:03:02,279,237,266
1215698583669,2008-07-10 14:03:03,279,236,266
1215698584685,2008-07-10 14:03:04,279,237,266
1215698585701,2008-07-10 14:03:05,280,237,266
1215698586716,2008-07-10 14:03:06,279,236,266
1215698587732,2008-07-10 14:03:07,279,237,265
1215698588732,2008-07-10 14:03:08,280,237,266
1215698589757,2008-07-10 14:03:09,280,237,266
1215698590763,2008-07-10 14:03:10,279,236,266
1215698591779,2008-07-10 14:03:11,279,237,266
1215698592779,2008-07-10 14:03:12,280,236,265
1215698593795,2008-07-10 14:03:13,280,236,266
1215698594795,2008-07-10 14:03:14,279,236,266
1215698595812,2008-07-10 14:03:15,279,237,266
1215698596826,2008-07-10 14:03:16,280,236,266
1215698597826,2008-07-10 14:03:17,279,237,266
1215698598841,2008-07-10 14:03:18,279,237,266
1215698599857,2008-07-10 14:03:19,279,237,266
1215698600860,2008-07-10 14:03:20,280,236,266
1215698601873,2008-07-10 14:03:21,279,236,266
1215698602875,2008-07-10 14:03:22,280,236,266
1215698603889,2008-07-10 14:03:23,280,236,266
1215698604904,2008-07-10 14:03:24,279,236,266
1215698605920,2008-07-10 14:03:25,279,237,265
1215698606920,2008-07-10 14:03:26,280,237,266
1215698607935,2008-07-10 14:03:27,280,236,266
1215698608935,2008-07-10 14:03:28,279,237,265
1215698609935,2008-07-10 14:03:29,289,236,271
1215698610935,2008-07-10 14:03:30,324,266,317
1215698611952,2008-07-10 14:03:31,324,276,322
